filename,Rank,Player,Team,Position,Points,Games,Avg
wk04_ppr.csv,251,Jack Doyle,IND,TE,3.4,1,3.4
wk04_ppr.csv,252,Marlon Mack,IND,RB,3.3,1,3.3
wk04_ppr.csv,252,Ty Johnson,NYJ,RB,3.3,1,3.3
wk04_ppr.csv,252,Salvon Ahmed,MIA,RB,3.3,1,3.3
wk04_ppr.csv,252,CeeDee Lamb,DAL,WR,3.3,1,3.3
wk04_ppr.csv,256,Trinity Benson,DET,WR,3.2,1,3.2
wk04_ppr.csv,256,Samaje Perine,CIN,RB,3.2,1,3.2
wk04_ppr.csv,256,Demetric Felton,CLE,RB,3.2,1,3.2
wk04_ppr.csv,259,JuJu Smith-Schuster,PIT,WR,3.1,1,3.1
wk04_ppr.csv,259,Jalen Reagor,PHI,WR,3.1,1,3.1
wk04_ppr.csv,259,Larry Rountree III,LAC,RB,3.1,1,3.1
wk04_ppr.csv,262,Aldrick Rosas,Multi,K,3,1,3
wk04_ppr.csv,262,Detroit Lions,DET,DST,3,1,3
wk04_ppr.csv,262,Denver Broncos,DEN,DST,3,1,3
wk04_ppr.csv,262,Matthew Wright,JAC,K,3,1,3
wk04_ppr.csv,262,Tennessee Titans,TEN,DST,3,1,3
wk04_ppr.csv,267,Dyami Brown,WAS,WR,2.9,1,2.9
wk04_ppr.csv,267,Adam Humphries,WAS,WR,2.9,1,2.9
wk04_ppr.csv,267,Wayne Gallman Jr.,Multi,RB,2.9,1,2.9
wk04_ppr.csv,270,Eric Ebron,PIT,TE,2.8,1,2.8
wk04_ppr.csv,270,Auden Tate,CIN,WR,2.8,1,2.8
wk04_ppr.csv,270,Robert Tonyan,GB,TE,2.8,1,2.8
wk04_ppr.csv,273,Dede Westbrook,MIN,WR,2.7,1,2.7
wk04_ppr.csv,273,Ashton Dulin,IND,WR,2.7,1,2.7
wk04_ppr.csv,275,Durham Smythe,MIA,TE,2.6,1,2.6
wk04_ppr.csv,276,Braxton Berrios,NYJ,WR,2.5,1,2.5
wk04_ppr.csv,276,Brandon Aiyuk,SF,WR,2.5,1,2.5
wk04_ppr.csv,276,Will Dissly,SEA,TE,2.5,1,2.5
wk04_ppr.csv,276,Willie Snead IV,Multi,WR,2.5,1,2.5
wk04_ppr.csv,276,Olamide Zaccheaus,ATL,WR,2.5,1,2.5
wk04_ppr.csv,281,Jauan Jennings,SF,WR,2.4,1,2.4
wk04_ppr.csv,281,Mark Ingram II,Multi,RB,2.4,1,2.4
wk04_ppr.csv,281,Tommy Hudson,TEN,TE,2.4,1,2.4
wk04_ppr.csv,284,Kendall Hinton,DEN,WR,2.3,1,2.3
wk04_ppr.csv,284,KhaDarel Hodge,DET,WR,2.3,1,2.3
wk04_ppr.csv,286,Jaret Patterson,WAS,RB,2.2,1,2.2
wk04_ppr.csv,286,Devontae Booker,NYG,RB,2.2,1,2.2
wk04_ppr.csv,288,Austin Hooper,CLE,TE,2.1,1,2.1
wk04_ppr.csv,288,Pat Freiermuth,PIT,TE,2.1,1,2.1
wk04_ppr.csv,288,Dwayne Washington,NO,RB,2.1,1,2.1
wk04_ppr.csv,288,Mike Williams,LAC,WR,2.1,1,2.1
wk04_ppr.csv,288,Albert Wilson,MIA,WR,2.1,1,2.1
wk04_ppr.csv,288,Albert Okwuegbunam,DEN,TE,2.1,1,2.1
wk04_ppr.csv,294,Daniel Carlson,LV,K,2,1,2
wk04_ppr.csv,294,Andy Janovich,CLE,RB,2,1,2
wk04_ppr.csv,294,Ryan Santoso,Multi,K,2,1,2
wk04_ppr.csv,294,Zach Gentry,PIT,TE,2,1,2
wk04_ppr.csv,294,Kansas City Chiefs,KC,DST,2,1,2
wk04_ppr.csv,294,New York Giants,NYG,DST,2,1,2
wk04_ppr.csv,294,New Orleans Saints,NO,DST,2,1,2
wk04_ppr.csv,294,New England Patriots,NE,DST,2,1,2
wk04_ppr.csv,294,N'Keal Harry,NE,WR,2,1,2
wk04_ppr.csv,294,San Francisco 49ers,SF,DST,2,1,2
wk04_ppr.csv,294,Alexander Mattison,MIN,RB,2,1,2
wk04_ppr.csv,305,Reggie Gilliam,BUF,RB,1.9,1,1.9
wk04_ppr.csv,305,Johnny Mundt,LAR,TE,1.9,1,1.9
wk04_ppr.csv,307,Ryan Griffin,NYJ,TE,1.8,1,1.8
wk04_ppr.csv,307,Tavon Austin,JAC,WR,1.8,1,1.8
wk04_ppr.csv,309,Chris Manhertz,JAC,TE,1.7,1,1.7
wk04_ppr.csv,309,Luke Farrell,JAC,TE,1.7,1,1.7
wk04_ppr.csv,309,Marcedes Lewis,GB,TE,1.7,1,1.7
wk04_ppr.csv,312,DeSean Jackson,Multi,WR,1.6,1,1.6
wk04_ppr.csv,312,Cole Kmet,CHI,TE,1.6,1,1.6
wk04_ppr.csv,312,Pharaoh Brown,HOU,TE,1.6,1,1.6
wk04_ppr.csv,312,Will Fuller V,MIA,WR,1.6,1,1.6
wk04_ppr.csv,316,Christian Kirk,ARI,WR,1.5,1,1.5
wk04_ppr.csv,316,Jacob Hollister,JAC,TE,1.5,1,1.5
wk04_ppr.csv,316,Tony Jones Jr.,NO,RB,1.5,1,1.5
wk04_ppr.csv,316,Zay Jones,LV,WR,1.5,1,1.5
wk04_ppr.csv,320,Bryan Edwards,LV,WR,1.4,1,1.4
wk04_ppr.csv,320,Patrick Ricard,BAL,RB,1.4,1,1.4
wk04_ppr.csv,322,Kylen Granson,IND,TE,1.3,1,1.3
wk04_ppr.csv,322,Harrison Bryant,CLE,TE,1.3,1,1.3
wk04_ppr.csv,322,Anthony Miller,Multi,WR,1.3,1,1.3
wk04_ppr.csv,322,Adam Trautman,NO,TE,1.3,1,1.3
wk04_ppr.csv,326,Ray-Ray McCloud,PIT,WR,1.2,1,1.2
wk04_ppr.csv,326,Jacques Patrick,SF,RB,1.2,1,1.2
wk04_ppr.csv,326,Terrace Marshall Jr.,CAR,WR,1.2,1,1.2
wk04_ppr.csv,326,Ameer Abdullah,Multi,RB,1.2,1,1.2
wk04_ppr.csv,326,Royce Freeman,Multi,RB,1.2,1,1.2
wk04_ppr.csv,331,Le'Veon Bell,Multi,RB,1.1,1,1.1
wk04_ppr.csv,331,Nyheim Hines,IND,RB,1.1,1,1.1
wk04_ppr.csv,333,Greg Joseph,MIN,K,1,1,1
wk04_ppr.csv,333,Mike Thomas,CIN,WR,1,1,1
wk04_ppr.csv,333,Brandon McManus,DEN,K,1,1,1
wk04_ppr.csv,333,Jacksonville Jaguars,JAC,DST,1,1,1
wk04_ppr.csv,333,Cincinnati Bengals,CIN,DST,1,1,1
wk04_ppr.csv,333,Las Vegas Raiders,LV,DST,1,1,1
wk04_ppr.csv,339,Khalil Herbert,CHI,RB,0.7,1,0.7
wk04_ppr.csv,340,Michael Burton,KC,RB,0.5,1,0.5
wk04_ppr.csv,340,Travis Homer,SEA,RB,0.5,1,0.5
wk04_ppr.csv,342,Devonta Freeman,BAL,RB,0.4,1,0.4
wk04_ppr.csv,343,Dare Ogunbowale,JAC,RB,0.3,1,0.3
wk04_ppr.csv,343,Myles Gaskin,MIA,RB,0.3,1,0.3
wk04_ppr.csv,343,Feleipe Franks,ATL,QB,0.3,1,0.3
wk04_ppr.csv,346,Alex Armah Jr.,Multi,RB,0.2,1,0.2
wk04_ppr.csv,346,Kenyan Drake,LV,RB,0.2,1,0.2
wk04_ppr.csv,346,Keith Smith,ATL,RB,0.2,1,0.2
wk04_ppr.csv,349,C.J. Ham,MIN,RB,0.1,1,0.1
wk04_ppr.csv,349,Marquise Goodwin,CHI,WR,0.1,1,0.1
wk04_ppr.csv,351,Demetrius Harris,ARI,TE,0,1,0
wk04_ppr.csv,351,Tyler Johnson,TB,WR,0,1,0
wk04_ppr.csv,351,Donovan Peoples-Jones,CLE,WR,0,1,0
wk04_ppr.csv,351,C.J. Board,NYG,WR,0,1,0
wk04_ppr.csv,351,Gary Brightwell,NYG,RB,0,1,0
wk04_ppr.csv,351,Derek Watt,PIT,RB,0,1,0
wk04_ppr.csv,351,Andre Roberts,Multi,WR,0,1,0
wk04_ppr.csv,351,Benny Snell Jr.,PIT,RB,0,1,0
wk04_ppr.csv,351,Chris Conley,HOU,WR,0,1,0
wk04_ppr.csv,351,Nsimba Webster,CHI,WR,0,1,0
wk04_ppr.csv,351,KJ Hill Jr.,LAC,WR,0,1,0
wk04_ppr.csv,351,Jaydon Mickens,Multi,WR,0,1,0
wk04_ppr.csv,351,Anthony Schwartz,CLE,WR,0,1,0
wk04_ppr.csv,351,Justin Hardee,NYJ,WR,0,1,0
wk04_ppr.csv,351,Ty Long,LAC,K,0,1,0
wk04_ppr.csv,351,Trent Sherfield,SF,WR,0,1,0
wk04_ppr.csv,351,Marcus Kemp,KC,WR,0,1,0
wk04_ppr.csv,351,Kylin Hill,GB,RB,0,1,0
wk04_ppr.csv,351,J.J. Arcega-Whiteside,PHI,WR,0,1,0
wk04_ppr.csv,351,Tyron Johnson,Multi,WR,0,1,0
wk04_ppr.csv,351,Tyler Kroft,NYJ,TE,0,1,0
wk04_ppr.csv,351,Diontae Spencer,DEN,WR,0,1,0
wk04_ppr.csv,351,Alex Erickson,CAR,WR,0,1,0
wk04_ppr.csv,351,Gunner Olszewski,NE,WR,0,1,0
wk04_ppr.csv,351,Isaiah McKenzie,BUF,WR,0,1,0
wk04_ppr.csv,351,Eric Saubert,DEN,TE,0,1,0
wk04_ppr.csv,351,Gabe Nabers,LAC,RB,0,1,0
wk04_ppr.csv,351,DeeJay Dallas,SEA,RB,0,1,0
wk04_ppr.csv,351,Josiah Deguara,GB,TE,0,1,0
wk04_ppr.csv,351,Kenny Stills,NO,WR,0,1,0
wk04_ppr.csv,351,Noah Brown,DAL,WR,0,1,0
wk04_ppr.csv,351,Collin Johnson,NYG,WR,0,1,0
wk04_ppr.csv,351,Noah Gray,KC,TE,0,1,0
wk04_ppr.csv,351,Jerick McKinnon,KC,RB,0,1,0
wk04_ppr.csv,351,Christian Blake,ATL,WR,0,1,0
wk04_ppr.csv,351,Tommy Tremble,CAR,TE,0,1,0
wk04_ppr.csv,351,J.P. Holtz,CHI,TE,0,1,0
wk04_ppr.csv,351,Trevon Wesco,NYJ,TE,0,1,0
wk04_ppr.csv,351,Brandon Smith,DAL,WR,0,1,0
wk04_ppr.csv,351,J.K. Dobbins,BAL,RB,0,1,0
wk04_ppr.csv,351,Buddy Howell,LAR,RB,0,1,0
wk04_ppr.csv,351,Garrett Griffin,NO,TE,0,1,0
wk04_ppr.csv,351,Jeremy Sprinkle,DAL,TE,0,1,0
wk04_ppr.csv,351,Tylan Wallace,BAL,WR,0,1,0
wk04_ppr.csv,351,Codey McElroy,TB,TE,0,1,0
wk04_ppr.csv,351,Ka'imi Fairbairn,HOU,K,0,1,0
wk04_ppr.csv,351,Colin Thompson,CAR,TE,0,1,0
wk04_ppr.csv,351,Jakob Johnson,NE,RB,0,1,0
wk04_ppr.csv,351,D'Ernest Johnson,CLE,RB,0,1,0
wk04_ppr.csv,351,Jake Kumerow,BUF,WR,0,1,0
wk04_ppr.csv,351,Cam Sims,WAS,WR,0,1,0
wk04_ppr.csv,351,Cameron Nizialek,ATL,K,0,1,0
wk04_ppr.csv,351,Equanimeous St. Brown,GB,WR,0,1,0
wk04_ppr.csv,351,Amari Rodgers,GB,WR,0,1,0
wk04_ppr.csv,351,Josh Oliver,BAL,TE,0,1,0
wk04_ppr.csv,351,Atlanta Falcons,ATL,DST,0,1,0
wk04_ppr.csv,351,Gabriel Davis,BUF,WR,0,1,0
wk04_ppr.csv,351,Geoff Swaim,TEN,TE,0,1,0
wk04_ppr.csv,351,Tutu Atwell,LAR,WR,0,1,0
wk04_ppr.csv,351,Matthew Slater,NE,WR,0,1,0
wk04_ppr.csv,351,O.J. Howard,TB,TE,0,1,0
wk04_ppr.csv,351,Adam Shaheen,MIA,TE,0,1,0
wk04_ppr.csv,351,Peyton Barber,LV,RB,0,1,0
wk04_ppr.csv,351,Cethan Carter,MIA,TE,0,1,0
wk04_ppr.csv,415,Rex Burkhead,HOU,RB,-0.1,1,-0.1
wk04_ppr.csv,415,Phillip Lindsay,Multi,RB,-0.1,1,-0.1
wk04_ppr.csv,417,Colt McCoy,ARI,QB,-0.2,1,-0.2
wk04_ppr.csv,418,Jordan Akins,HOU,TE,-0.3,1,-0.3
wk04_ppr.csv,418,Davis Mills,HOU,QB,-0.3,1,-0.3
wk04_ppr.csv,420,Sony Michel,LAR,RB,-0.9,1,-0.9
wk04_ppr.csv,421,J.J. Taylor,NE,RB,-1,1,-1
wk04_ppr.csv,421,Philadelphia Eagles,PHI,DST,-1,1,-1
wk04_ppr.csv,421,Los Angeles Rams,LAR,DST,-1,1,-1
wk04_ppr.csv,421,Houston Texans,HOU,DST,-1,1,-1
wk04_ppr.csv,425,Jakeem Grant Sr.,Multi,WR,-1.7,1,-1.7
wk04_ppr.csv,426,Trenton Cannon,Multi,RB,-2,1,-2
wk04_ppr.csv,427,Carolina Panthers,CAR,DST,-4,1,-4
wk05_ppr.csv,1,Justin Herbert,LAC,QB,42.8,1,42.8
wk05_ppr.csv,2,Lamar Jackson,BAL,QB,41.9,1,41.9
wk05_ppr.csv,3,Mark Andrews,BAL,TE,41.7,1,41.7
wk05_ppr.csv,4,Tom Brady,TB,QB,37.7,1,37.7
wk05_ppr.csv,5,Davante Adams,GB,WR,37.6,1,37.6
wk05_ppr.csv,6,Mike Williams,LAC,WR,36.5,1,36.5
wk05_ppr.csv,6,Josh Allen,BUF,QB,36.5,1,36.5
wk05_ppr.csv,8,Marquise Brown,BAL,WR,33.5,1,33.5
wk05_ppr.csv,9,Austin Ekeler,LAC,RB,32.9,1,32.9
wk05_ppr.csv,10,Jonathan Taylor,IND,RB,31.9,1,31.9
wk05_ppr.csv,10,Myles Gaskin,MIA,RB,31.9,1,31.9
wk05_ppr.csv,12,Antonio Brown,TB,WR,31.4,1,31.4
wk05_ppr.csv,13,Derrick Henry,TEN,RB,31,1,31
wk05_ppr.csv,14,Kadarius Toney,NYG,WR,29.6,1,29.6
wk05_ppr.csv,15,Mike Evans,TB,WR,29.3,1,29.3
wk05_ppr.csv,16,Alvin Kamara,NO,RB,29.2,1,29.2
wk05_ppr.csv,17,David Njoku,CLE,TE,27.9,1,27.9
wk05_ppr.csv,17,Ja'Marr Chase,CIN,WR,27.9,1,27.9
wk05_ppr.csv,19,Robert Woods,LAR,WR,27,1,27
wk05_ppr.csv,20,Kyle Pitts,ATL,TE,26.9,1,26.9
wk05_ppr.csv,21,D.K. Metcalf,SEA,WR,26.8,1,26.8
wk05_ppr.csv,21,Jameis Winston,NO,QB,26.8,1,26.8
wk05_ppr.csv,23,Alexander Mattison,MIN,RB,26.3,1,26.3
wk05_ppr.csv,24,Kareem Hunt,CLE,RB,25.9,1,25.9
wk05_ppr.csv,25,Ezekiel Elliott,DAL,RB,25.2,1,25.2
wk05_ppr.csv,26,Courtland Sutton,DEN,WR,25,1,25
wk05_ppr.csv,27,Davis Mills,HOU,QB,24.7,1,24.7
wk05_ppr.csv,28,Marquez Callaway,NO,WR,24.5,1,24.5
wk05_ppr.csv,29,Nick Chubb,CLE,RB,24,1,24
wk05_ppr.csv,29,Chase Claypool,PIT,WR,24,1,24
wk05_ppr.csv,31,Jalen Hurts,PHI,QB,23.9,1,23.9
wk05_ppr.csv,32,Baker Mayfield,CLE,QB,23,1,23
wk05_ppr.csv,33,Trevor Lawrence,JAC,QB,22.7,1,22.7
wk05_ppr.csv,34,Carson Wentz,IND,QB,22.6,1,22.6
wk05_ppr.csv,35,D'Andre Swift,DET,RB,22.4,1,22.4
wk05_ppr.csv,36,Najee Harris,PIT,RB,22.2,1,22.2
wk05_ppr.csv,37,Chris Moore,HOU,WR,21.9,1,21.9
wk05_ppr.csv,38,Dak Prescott,DAL,QB,21.7,1,21.7
wk05_ppr.csv,38,James Robinson,JAC,RB,21.7,1,21.7
wk05_ppr.csv,40,Matt Ryan,ATL,QB,21.6,1,21.6
wk05_ppr.csv,41,Antonio Gibson,WAS,RB,21.2,1,21.2
wk05_ppr.csv,42,Leonard Fournette,TB,RB,21,1,21
wk05_ppr.csv,42,Patrick Mahomes II,KC,QB,21,1,21
wk05_ppr.csv,44,Michael Pittman Jr.,IND,WR,20.9,1,20.9
wk05_ppr.csv,45,Aaron Rodgers,GB,QB,20.8,1,20.8
wk05_ppr.csv,45,Devontae Booker,NYG,RB,20.8,1,20.8
wk05_ppr.csv,47,DeAndre Hopkins,ARI,WR,20.7,1,20.7
wk05_ppr.csv,47,Dawson Knox,BUF,TE,20.7,1,20.7
wk05_ppr.csv,49,Emmanuel Sanders,BUF,WR,20.4,1,20.4
wk05_ppr.csv,50,Joe Burrow,CIN,QB,20.3,1,20.3
wk05_ppr.csv,51,Teddy Bridgewater,DEN,QB,19.6,1,19.6
wk05_ppr.csv,52,Hunter Henry,NE,TE,19.5,1,19.5
wk05_ppr.csv,53,Justin Jefferson,MIN,WR,19.4,1,19.4
wk05_ppr.csv,54,CeeDee Lamb,DAL,WR,18.8,1,18.8
wk05_ppr.csv,55,Cordarrelle Patterson,ATL,RB,18.4,1,18.4
wk05_ppr.csv,55,Chuba Hubbard,CAR,RB,18.4,1,18.4
wk05_ppr.csv,57,Samaje Perine,CIN,RB,18.3,1,18.3
wk05_ppr.csv,58,AJ Dillon,GB,RB,17.9,1,17.9
wk05_ppr.csv,59,Travis Kelce,KC,TE,17.7,1,17.7
wk05_ppr.csv,60,Matthew Stafford,LAR,QB,17.5,1,17.5
wk05_ppr.csv,61,Buffalo Bills,BUF,DST,17,1,17
wk05_ppr.csv,61,Nick Folk,NE,K,17,1,17
wk05_ppr.csv,61,Greg Joseph,MIN,K,17,1,17
wk05_ppr.csv,64,Darrell Henderson Jr.,LAR,RB,16.9,1,16.9
wk05_ppr.csv,65,Josh Jacobs,LV,RB,16.7,1,16.7
wk05_ppr.csv,66,Mecole Hardman,KC,WR,16.6,1,16.6
wk05_ppr.csv,67,Damien Williams,CHI,RB,16.4,1,16.4
wk05_ppr.csv,68,Cooper Kupp,LAR,WR,16.2,1,16.2
wk05_ppr.csv,69,Deebo Samuel,SF,WR,16.1,1,16.1
wk05_ppr.csv,70,Jacoby Brissett,MIA,QB,16,1,16
wk05_ppr.csv,70,Ben Roethlisberger,PIT,QB,16,1,16
wk05_ppr.csv,70,Mason Crosby,GB,K,16,1,16
wk05_ppr.csv,73,Tim Patrick,DEN,WR,15.9,1,15.9
wk05_ppr.csv,74,Trey Lance,SF,QB,15.6,1,15.6
wk05_ppr.csv,75,Chris Conley,HOU,WR,15.4,1,15.4
wk05_ppr.csv,76,Diontae Johnson,PIT,WR,15.2,1,15.2
wk05_ppr.csv,77,Amari Cooper,DAL,WR,15,1,15
wk05_ppr.csv,78,Aaron Jones,GB,RB,14.9,1,14.9
wk05_ppr.csv,79,Michael Carter,NYJ,RB,14.8,1,14.8
wk05_ppr.csv,79,Tyreek Hill,KC,WR,14.8,1,14.8
wk05_ppr.csv,81,Rondale Moore,ARI,WR,14.7,1,14.7
wk05_ppr.csv,81,DeVonta Smith,PHI,WR,14.7,1,14.7
wk05_ppr.csv,83,Kirk Cousins,MIN,QB,14.4,1,14.4
wk05_ppr.csv,84,Tony Pollard,DAL,RB,14.3,1,14.3
wk05_ppr.csv,85,Deonte Harty,NO,WR,14.2,1,14.2
wk05_ppr.csv,86,Ryan Tannehill,TEN,QB,14,1,14
wk05_ppr.csv,86,Zane Gonzalez,CAR,K,14,1,14
wk05_ppr.csv,86,Greg Zuerlein,DAL,K,14,1,14
wk05_ppr.csv,86,Chris Godwin,TB,WR,14,1,14
wk05_ppr.csv,90,Dalton Schultz,DAL,TE,13.9,1,13.9
wk05_ppr.csv,91,Kyler Murray,ARI,QB,13.7,1,13.7
wk05_ppr.csv,92,Keenan Allen,LAC,WR,13.5,1,13.5
wk05_ppr.csv,92,Amon-Ra St. Brown,DET,WR,13.5,1,13.5
wk05_ppr.csv,94,Tennessee Titans,TEN,DST,13,1,13
wk05_ppr.csv,95,Donald Parham Jr.,LAC,TE,12.9,1,12.9
wk05_ppr.csv,96,Mac Jones,NE,QB,12.5,1,12.5
wk05_ppr.csv,97,Zack Moss,BUF,RB,12.2,1,12.2
wk05_ppr.csv,98,Mike Davis,ATL,RB,12.1,1,12.1
wk05_ppr.csv,99,Hayden Hurst,ATL,TE,12,1,12
wk05_ppr.csv,99,Austin Seibert,DET,K,12,1,12
wk05_ppr.csv,99,Graham Gano,NYG,K,12,1,12
wk05_ppr.csv,99,Donovan Peoples-Jones,CLE,WR,12,1,12
wk05_ppr.csv,99,Philadelphia Eagles,PHI,DST,12,1,12
wk05_ppr.csv,104,Taylor Heinicke,WAS,QB,11.9,1,11.9
wk05_ppr.csv,104,Rashard Higgins,CLE,WR,11.9,1,11.9
wk05_ppr.csv,106,Hunter Renfrow,LV,WR,11.6,1,11.6
wk05_ppr.csv,106,Javonte Williams,DEN,RB,11.6,1,11.6
wk05_ppr.csv,108,Sony Michel,LAR,RB,11.5,1,11.5
wk05_ppr.csv,108,Giovani Bernard,TB,RB,11.5,1,11.5
wk05_ppr.csv,110,Ty Johnson,NYJ,RB,11.4,1,11.4
wk05_ppr.csv,111,DeAndre Carter,WAS,WR,11.3,1,11.3
wk05_ppr.csv,112,Younghoe Koo,ATL,K,11,1,11
wk05_ppr.csv,112,Dustin Hopkins,Multi,K,11,1,11
wk05_ppr.csv,112,Dallas Cowboys,DAL,DST,11,1,11
wk05_ppr.csv,112,Chris Boswell,PIT,K,11,1,11
wk05_ppr.csv,116,Jamal Agnew,JAC,WR,10.9,1,10.9
wk05_ppr.csv,117,Tyler Lockett,SEA,WR,10.7,1,10.7
wk05_ppr.csv,117,James Conner,ARI,RB,10.7,1,10.7
wk05_ppr.csv,119,Kendall Hinton,DEN,WR,10.5,1,10.5
wk05_ppr.csv,119,Joe Mixon,CIN,RB,10.5,1,10.5
wk05_ppr.csv,119,Geno Smith,SEA,QB,10.5,1,10.5
wk05_ppr.csv,122,Tavon Austin,JAC,WR,10.4,1,10.4
wk05_ppr.csv,122,Dan Arnold,Multi,TE,10.4,1,10.4
wk05_ppr.csv,124,Adam Humphries,WAS,WR,10.3,1,10.3
wk05_ppr.csv,125,Tee Higgins,CIN,WR,10.2,1,10.2
wk05_ppr.csv,126,David Johnson,HOU,RB,10.1,1,10.1
wk05_ppr.csv,126,Russell Wilson,SEA,QB,10.1,1,10.1
wk05_ppr.csv,126,Miles Sanders,PHI,RB,10.1,1,10.1
wk05_ppr.csv,129,Ryan Succop,TB,K,10,1,10
wk05_ppr.csv,129,Harrison Butker,KC,K,10,1,10
wk05_ppr.csv,129,Chase McLaughlin,CLE,K,10,1,10
wk05_ppr.csv,129,Cairo Santos,CHI,K,10,1,10
wk05_ppr.csv,129,Christian Kirk,ARI,WR,10,1,10
wk05_ppr.csv,129,Mike Glennon,NYG,QB,10,1,10
wk05_ppr.csv,135,Damien Harris,NE,RB,9.8,1,9.8
wk05_ppr.csv,136,Preston Williams,MIA,WR,9.7,1,9.7
wk05_ppr.csv,137,Parris Campbell,IND,WR,9.6,1,9.6
wk05_ppr.csv,137,Jakobi Meyers,NE,WR,9.6,1,9.6
wk05_ppr.csv,139,Evan Engram,NYG,TE,9.5,1,9.5
wk05_ppr.csv,140,Tyler Higbee,LAR,TE,9.4,1,9.4
wk05_ppr.csv,141,Tajae Sharpe,ATL,WR,9.3,1,9.3
wk05_ppr.csv,142,Alex Collins,SEA,RB,9.2,1,9.2
wk05_ppr.csv,142,Tommy Tremble,CAR,TE,9.2,1,9.2
wk05_ppr.csv,144,Sam Darnold,CAR,QB,9.1,1,9.1
wk05_ppr.csv,144,Ricky Seals-Jones,WAS,TE,9.1,1,9.1
wk05_ppr.csv,146,Jake Elliott,PHI,K,9,1,9
wk05_ppr.csv,146,Chicago Bears,CHI,DST,9,1,9
wk05_ppr.csv,146,Minnesota Vikings,MIN,DST,9,1,9
wk05_ppr.csv,146,Matt Gay,LAR,K,9,1,9
wk05_ppr.csv,146,Zach Wilson,NYJ,QB,9,1,9
wk05_ppr.csv,151,Stefon Diggs,BUF,WR,8.9,1,8.9
wk05_ppr.csv,152,DJ Moore,CAR,WR,8.8,1,8.8
wk05_ppr.csv,152,Justin Fields,CHI,QB,8.8,1,8.8
wk05_ppr.csv,154,Terry McLaurin,WAS,WR,8.6,1,8.6
wk05_ppr.csv,155,Jamaal Williams,DET,RB,8.5,1,8.5
wk05_ppr.csv,155,Darren Waller,LV,TE,8.5,1,8.5
wk05_ppr.csv,155,Corey Davis,NYJ,WR,8.5,1,8.5
wk05_ppr.csv,155,Devin Duvernay,BAL,WR,8.5,1,8.5
wk05_ppr.csv,159,Jamison Crowder,NYJ,WR,8.4,1,8.4
wk05_ppr.csv,159,MyCole Pruitt,TEN,TE,8.4,1,8.4
wk05_ppr.csv,161,Mike Gesicki,MIA,TE,8.3,1,8.3
wk05_ppr.csv,162,Marcus Johnson,TEN,WR,8.2,1,8.2
wk05_ppr.csv,162,Elijah Mitchell,SF,RB,8.2,1,8.2
wk05_ppr.csv,162,Derek Carr,LV,QB,8.2,1,8.2
wk05_ppr.csv,165,Henry Ruggs III,LV,WR,8.1,1,8.1
wk05_ppr.csv,165,Antony Auclair,HOU,TE,8.1,1,8.1
wk05_ppr.csv,167,Tyler Bass,BUF,K,8,1,8
wk05_ppr.csv,167,Ian Thomas,CAR,TE,8,1,8
wk05_ppr.csv,167,Rodrigo Blankenship,IND,K,8,1,8
wk05_ppr.csv,167,Mo Alie-Cox,IND,TE,8,1,8
wk05_ppr.csv,167,Arizona Cardinals,ARI,DST,8,1,8
wk05_ppr.csv,167,Tampa Bay Buccaneers,TB,DST,8,1,8
wk05_ppr.csv,167,Carolina Panthers,CAR,DST,8,1,8
wk05_ppr.csv,174,Zach Pascal,IND,WR,7.8,1,7.8
wk05_ppr.csv,174,Quez Watkins,PHI,WR,7.8,1,7.8
wk05_ppr.csv,174,DeSean Jackson,Multi,WR,7.8,1,7.8
wk05_ppr.csv,177,Khalil Herbert,CHI,RB,7.5,1,7.5
wk05_ppr.csv,177,Darrel Williams,KC,RB,7.5,1,7.5
wk05_ppr.csv,179,Tyler Johnson,TB,WR,7.2,1,7.2
wk05_ppr.csv,179,Allen Robinson II,CHI,WR,7.2,1,7.2
wk05_ppr.csv,179,Jesper Horsted,CHI,TE,7.2,1,7.2
wk05_ppr.csv,182,Jacob Hollister,JAC,TE,7.1,1,7.1
wk05_ppr.csv,182,Byron Pringle,KC,WR,7.1,1,7.1
wk05_ppr.csv,182,Brandon Bolden,NE,RB,7.1,1,7.1
wk05_ppr.csv,182,Jared Goff,DET,QB,7.1,1,7.1
wk05_ppr.csv,186,Los Angeles Rams,LAR,DST,7,1,7
wk05_ppr.csv,186,Brandon McManus,DEN,K,7,1,7
wk05_ppr.csv,186,Randy Bullock,TEN,K,7,1,7
wk05_ppr.csv,186,Detroit Lions,DET,DST,7,1,7
wk05_ppr.csv,186,Green Bay Packers,GB,DST,7,1,7
wk05_ppr.csv,186,Matt Ammendola,NYJ,K,7,1,7
wk05_ppr.csv,192,Laviska Shenault Jr.,JAC,WR,6.8,1,6.8
wk05_ppr.csv,192,Kendrick Bourne,NE,WR,6.8,1,6.8
wk05_ppr.csv,192,A.J. Brown,TEN,WR,6.8,1,6.8
wk05_ppr.csv,192,Quintez Cephus,DET,WR,6.8,1,6.8
wk05_ppr.csv,196,Noah Brown,DAL,WR,6.6,1,6.6
wk05_ppr.csv,197,Devonta Freeman,BAL,RB,6.5,1,6.5
wk05_ppr.csv,197,Darnell Mooney,CHI,WR,6.5,1,6.5
wk05_ppr.csv,197,Kyle Juszczyk,SF,RB,6.5,1,6.5
